"id","PUMA.x","STATEFIP.x","tot_persons_point","essential_point","crowd_essential_point","crowd_point","crowd_essential_point_perc","essential_point_perc","crowd_point_perc","crowd_se","essential_se","crowd_essential_se","crowd_perc_se","essential_perc_se","crowd_essential_perc_se","state_name","STATEFIP.y","puma_name","PUMA.y"
"36_3302",3302,36,99812,58834.5154871854,369,406,0.00369695026650102,0.589453327126853,0.00406764717669218,194.5105395602,1205.51342269806,187.202029903524,0.00194806580748972,0.0112697140726939,0.0018747525705263,"New York","36","Suffolk County (Northwest)--Huntington Town (South)",3302
"36_3303",3303,36,114931,70839.246559775,1378.06272780974,1562,0.0119903483638857,0.616363266305653,0.0135907631535443,421.6591633061,1465.03398443521,406.213143919665,0.00366846124306083,0.0124394559897124,0.00353435249922827,"New York","36","Suffolk County (Northwest)--Smithtown Town",3303
"36_3304",3304,36,104234,62558.1021028436,1455.38120088717,3144,0.0139626340818463,0.600169830408922,0.0301629026996949,790.372791788786,1460.75935883428,497.672989429809,0.00760312064381216,0.0123172493653297,0.00477935508477569,"New York","36","Suffolk County (North Central)--Brookhaven Town (North)",3304
"36_3305",3305,36,133833,73838.6574306986,5591.59568403133,7260,0.0417803955977325,0.551722351219046,0.054246710452579,1469.62102257691,1490.60904867164,1306.06955622833,0.0109723793655518,0.0109514224903734,0.00975950508396549,"New York","36","Suffolk County (East)",3305
"36_3306",3306,36,129727,84010.3372868597,4211.93685142624,5098,0.0324676964041891,0.647593309695435,0.039297910226861,1439.37519431175,1949.97888232527,1396.1479572938,0.0111432401352123,0.0146637924244804,0.0108096803477243,"New York","36","Suffolk County (South Central)--Brookhaven Town (South)",3306
"36_3307",3307,36,126651,90358.4824585021,7437.07830919146,8079,0.0587210389905445,0.713444682304144,0.0637894686974442,1421.1176587461,1777.20078383394,1422.81025896864,0.011153342265521,0.0122243910715897,0.0111624245528419,"New York","36","Suffolk County (Central)--Brookhaven Town (Central)",3307
"36_3308",3308,36,110253,76164.1682858262,3855.18644816171,4558,0.0349667260588076,0.690812660751419,0.0413412786953643,1165.5776893884,1612.00824760155,1051.8431143273,0.0106062695489765,0.0128214692892201,0.00956932881250749,"New York","36","Suffolk County (Central)--Brookhaven Town (West Central)",3308
"36_3309",3309,36,94784,64102.548336302,2364.69099293821,3251,0.0249482084839024,0.676301362427223,0.034299037812289,720.439900338675,1170.87687924468,591.736774253834,0.0075605766268849,0.00958249479924452,0.00622306179522431,"New York","36","Suffolk County (Central)--Islip Town (East)",3309
"36_3310",3310,36,128948,102332.542131517,24809.9583751139,27612,0.192402816446272,0.793595419328077,0.214132828737165,2342.05862437301,2056.66468526819,2458.28037161635,0.0176655235624966,0.0131627446006299,0.0185768954207224,"New York","36","Suffolk County (Central)--Islip Town (Northwest)",3310
"36_3311",3311,36,105492,74974.5390040751,5548.29818156653,6403,0.0525944922986249,0.710713030410601,0.0606965457096273,1389.27477483758,1511.81225279764,1287.24963488909,0.012951323740823,0.0122098565233955,0.0120039743941686,"New York","36","Suffolk County (Southwest)--Islip Town (South)",3311
"36_3312",3312,36,98273,69255.5601933031,5701.29509075648,6787,0.0580148676722649,0.704726223818374,0.0690627130544504,1468.04061592314,1370.55335787428,1387.50913479373,0.0148906368095351,0.0118912588389968,0.0140724012603532,"New York","36","Suffolk County (Southwest)--Babylon Town (Southeast)",3312
"36_3313",3313,36,111079,79107.4173566861,9262.03328601225,9747,0.0833823970868683,0.712172574084085,0.0877483592758307,1373.37665991526,1767.22708405326,1376.24402897229,0.0123795973761636,0.0138311981412781,0.0124211497864277,"New York","36","Suffolk County (West Central)--Babylon Town (Northwest)",3313
"36_3701",3701,36,104092,59695.5884505503,12677.2780010987,19779,0.121789167285658,0.573488725843967,0.190014602467048,1510.05317787156,1787.03235160227,1344.63873375967,0.0141712507789467,0.014747732068539,0.0127458797872944,"New York","36","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",3701
"36_3702",3702,36,147107,97563.9131934436,20529.611354192,28016,0.139555638781241,0.663217339714926,0.190446409756164,2036.72749772767,1882.39354111741,1477.10962556161,0.0135254225659338,0.0117286887963446,0.00975753331015965,"New York","36","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",3702
"36_3703",3703,36,117346,70751.099007933,10415.7853077924,13942,0.0887613153221446,0.602927232355027,0.118811037444821,1286.64565829136,2084.47480315965,1156.26875250081,0.0107802506668681,0.014193126623875,0.00975219335030632,"New York","36","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",3703
"36_3704",3704,36,126037,77721.4016591048,17485.5135743073,23745,0.138733178148538,0.616655439744716,0.188397058006776,1686.45137789383,1874.10223247616,1466.14854191622,0.0128047747339663,0.0119689985659967,0.0113335332928339,"New York","36","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",3704
"36_3705",3705,36,164600,90355.2976708904,29027.6877813646,42172,0.176352902681438,0.548938624975033,0.256208991494532,2203.81195885674,2601.84304924855,1819.71627558682,0.0126099705723511,0.0132627787001768,0.010506618725536,"New York","36","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",3705
"36_3706",3706,36,130188,84194.6669776723,32483.4367557962,43277,0.24951175804065,0.646716033564325,0.332419270593296,2223.17172076293,2093.71660862768,2348.6345470939,0.0163255610225465,0.0147070416648569,0.0175223616307408,"New York","36","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",3706
"36_3707",3707,36,134531,79942.9931138941,30261.7719884344,42497,0.224942741735618,0.59423473484843,0.315890017914087,2014.81314270083,2131.35142787106,1942.03231957414,0.014491754923138,0.0146199298138111,0.014301915466679,"New York","36","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",3707
"36_3708",3708,36,139564,81216.8808868736,31681.7740511628,44945,0.227005345584555,0.581932883027669,0.322038634604912,2447.74933357156,2110.18245790918,2160.42671523996,0.0165724761001033,0.0136254528763425,0.0150045676378289,"New York","36","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",3708
"36_3709",3709,36,185472,108934.545775324,30389.7456481623,42880,0.163850854296941,0.587336879827275,0.231193926846101,2542.59401989386,2245.10241884627,2127.18468848799,0.0132095283939345,0.0107275915700568,0.011168932841225,"New York","36","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",3709
"36_3710",3710,36,147145,78904.7619010387,24069.0010478428,35494,0.163573353140391,0.536238145373874,0.241217846342044,2039.56675546548,2512.84331473325,1994.60256022831,0.0131579685729473,0.0150833585734516,0.0129470861043654,"New York","36","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",3710
"36_3801",3801,36,216077,133723.601584435,47452.9172233841,59129,0.219611144283677,0.618870132334467,0.273647819990096,3157.3667351133,3452.28420010574,3022.44880648939,0.0138857232747922,0.0138305255081114,0.0134471833235281,"New York","36","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",3801
"36_3802",3802,36,118068,63914.263827027,12506.6896532715,18204,0.105927852197645,0.541334348231756,0.154182335603212,1678.13466384554,1976.8742656934,1576.41903874644,0.0138239076100288,0.0155993482906685,0.0131622504153333,"New York","36","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",3802
"36_3803",3803,36,134294,68544.0696049657,13157.2448610071,19179,0.0979734378379313,0.510403067932787,0.142813528526963,1848.28251357848,2099.30158635474,1464.68491913532,0.0132266996756481,0.0142182870145759,0.010642808347867,"New York","36","NYC-Manhattan Community District 10--Central Harlem",3803
"36_3804",3804,36,118211,54446.9445427555,13156.465868155,19205,0.111296460296884,0.460591184769231,0.162463730109719,1743.10723995972,1792.20812318088,1592.10875102417,0.0142402000877665,0.0149231152457238,0.013295950167838,"New York","36","NYC-Manhattan Community District 11--East Harlem",3804
"36_3805",3805,36,212000,88229.5257061667,6548.678234311,13343,0.0308899916712783,0.416177008047956,0.062938679245283,1593.23584255439,3072.36239424017,999.272217955119,0.00750695182855837,0.012542412064397,0.00471612737758641,"New York","36","NYC-Manhattan Community District 8--Upper East Side",3805
"36_3806",3806,36,191120,82016.73700539,6127.32223901401,10408,0.0320600786888552,0.429137384917277,0.0544579321892005,1383.48998912171,2466.27064171737,1061.33649537805,0.00712349136364924,0.0116241696970017,0.00552247941133291,"New York","36","NYC-Manhattan Community District 7--Upper West Side & West Side",3806
"36_3807",3807,36,149836,66480.1453815023,7939.99636016154,12894,0.0529912461635491,0.443686065975482,0.0860540858004752,1462.69588431772,2082.23866425866,1375.06316282798,0.00974360332265909,0.0128638460826888,0.00915267984596761,"New York","36","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",3807
"36_3808",3808,36,140596,60987.876347353,3896.19248250323,7715,0.0277119724779029,0.433781020422722,0.0548735383652451,898.679559131062,1945.87027015915,746.472679330456,0.00642266763647658,0.0124219805050967,0.00533186869836966,"New York","36","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",3808
"36_3809",3809,36,145549,64951.0952031879,13587.6164224264,20166,0.093354240993936,0.446248996579763,0.138551278263678,1555.72730579623,1889.38698168778,1572.82467430259,0.0106178679047438,0.012535475516624,0.0108993803436287,"New York","36","NYC-Manhattan Community District 3--Chinatown & Lower East Side",3809
"36_3810",3810,36,147024,66240.5396518696,8630.03677481246,14447,0.0586981497905952,0.450542358063103,0.0982628686472957,1302.94002164336,2148.02369889504,1018.25518883042,0.0088604155561388,0.0126914090156989,0.00691876588034765,"New York","36","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",3810
"36_3901",3901,36,164835,105919.222390041,4283.00221895317,5937,0.0259835727785554,0.642577258410172,0.036017836017836,1066.76248527964,2050.34529238609,901.289102895097,0.00643394570633691,0.010766411478255,0.00545021718720416,"New York","36","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",3901
"36_3902",3902,36,134035,85099.1627986029,8879.47617920719,12438,0.066247444169114,0.634902546339411,0.0927966575894356,1709.94858109827,2245.23635299858,1376.73834330674,0.0127230593586299,0.0129440503278835,0.0102369195481825,"New York","36","NYC-Staten Island Community District 2--New Springville & South Beach",3902
"36_3903",3903,36,168421,102464.261274486,14704.1502864656,22426,0.0873059196089895,0.608381741436552,0.133154416610755,1824.71425160215,2040.79609646695,1381.27997675001,0.0106945452459319,0.0106478324281649,0.00811846425755248,"New York","36","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor",3903
"36_4001",4001,36,160350,83858.4287827846,21094.1198129238,35325,0.131550482151068,0.522971180435202,0.220299345182413,2354.4171040833,2300.39022507572,1737.01763461262,0.0137584895470431,0.0123354196325786,0.0102718576066189,"New York","36","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg",4001
"36_4002",4002,36,127547,75028.3481975288,16891.2315125776,23560,0.13243142929726,0.588240791218365,0.184716222255325,1621.55118636446,2123.11956970576,1602.19687396661,0.0124372152826097,0.014679732512832,0.0123010413268082,"New York","36","NYC-Brooklyn Community District 4--Bushwick",4002
"36_4003",4003,36,145455,82248.3050082209,17841.0201191956,27335,0.122656630017501,0.565455329883613,0.187927537726445,2017.01945949959,2170.84843961439,1800.64162358264,0.0135837105087037,0.0130316243043899,0.0122574559625844,"New York","36","NYC-Brooklyn Community District 3--Bedford-Stuyvesant",4003
"36_4004",4004,36,133307,67194.964338891,9000.14012528464,15606,0.0675143850306783,0.504061784744169,0.117068120953888,1232.60405240288,1616.98001387215,1056.26224410914,0.00902076823823609,0.0106570203296705,0.00781384866308841,"New York","36","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene",4004
"36_4005",4005,36,117481,60598.1141609347,6117.22837816517,10870,0.0520699379317947,0.51581203906108,0.0925255998842366,944.115379601455,1841.60640295327,791.690932479596,0.00796438312745754,0.0139111335959599,0.00664809975203719,"New York","36","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",4005
"36_4006",4006,36,128734,74388.0249926159,11523.0402922002,16598,0.0895104657060307,0.577842877504124,0.128932527537403,1322.54750387273,2030.82242486843,1273.8517037576,0.0103529045806608,0.0130049160763439,0.00999642629278104,"New York","36","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights",4006
"36_4007",4007,36,109479,59155.4784613846,8968.13786390169,14805,0.0819165124261428,0.540336306153551,0.135231414243828,1381.32402064107,2145.83324391782,1223.58254651954,0.0123861648995101,0.0167084853470888,0.0109702874010618,"New York","36","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill",4007
"36_4008",4008,36,156944,96052.6984301809,32097.5048084476,45403,0.204515654045058,0.612018926688379,0.289294270567846,2399.70402341622,2111.41959812591,2188.44648029035,0.0151101480846757,0.0112454986775215,0.013940988711692,"New York","36","NYC-Brooklyn Community District 5--East New York & Starrett City",4008
"36_4009",4009,36,207041,143060.332353074,22410.1476884185,29567,0.108240144166704,0.69097585672922,0.14280746325607,1498.15922051029,2063.95550560596,1260.37146330708,0.0071975627873783,0.00756027921961444,0.00601732576585356,"New York","36","NYC-Brooklyn Community District 18--Canarsie & Flatlands",4009
"36_401",401,36,111694,68465.1180885358,3790.79768456267,4727,0.0339391344616781,0.612970419973641,0.0423209841173205,848.401703204325,1304.1503644647,778.741771689511,0.00760367615154295,0.0111442055584125,0.00697555732431016,"New York","36","Herkimer (North & Central) & Oneida (Outer) Counties",401
"36_4010",4010,36,133671,92067.6936581291,15892.0916863294,19914,0.118889599736138,0.688763409102416,0.148977713939448,1592.6582182,1892.45880720955,1353.02710081369,0.0112923517119827,0.0106542882993606,0.00967008166168963,"New York","36","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby",4010
"36_4011",4011,36,107781,64360.1709132465,15705.6811692509,21536,0.1457184584412,0.597138372377752,0.199812582922779,1517.50596374446,1696.23112380844,1397.62613912675,0.0140707809085272,0.0125845303690056,0.0129347614519297,"New York","36","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate",4011
"36_4012",4012,36,141483,100087.183627057,39743.5546456102,47495,0.280906926242801,0.707414909402943,0.335694040980188,1982.00404893633,2025.86278511525,1960.97285859715,0.0129709314793743,0.010204198814666,0.0132390171794387,"New York","36","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace",4012
"36_4013",4013,36,122341,72636.2476452081,17257.8501084599,23534,0.141063503718785,0.593719584155828,0.192363966290941,1532.79561586012,1687.54382468121,1442.53092962561,0.0120194281007817,0.0108243010667636,0.0114668657843776,"New York","36","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights",4013
"36_4014",4014,36,157119,94109.3856421367,39884.0092733794,59534,0.253845870158156,0.598968842992488,0.37891025273837,2499.00020008002,2324.97474028449,2326.08992259721,0.0149262829065559,0.0107640011211441,0.0141714408027223,"New York","36","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway",4014
"36_4015",4015,36,160163,93854.5189297849,27018.9684382213,40947,0.168696692982907,0.585993762165949,0.255658298108802,2141.62089315546,2501.65682887876,2226.83373409242,0.0127296410805075,0.0122724031961402,0.0135413795949312,"New York","36","NYC-Brooklyn Community District 14--Flatbush & Midwood",4015
"36_4016",4016,36,150312,87474.1245166126,18755.3091201103,26900,0.124775860344552,0.581950373334216,0.178961094257278,1542.87703657809,1904.47615462323,1384.05026322743,0.0100164779522048,0.0102250301269962,0.00900694139524799,"New York","36","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest",4016
"36_4017",4017,36,188276,124197.652120198,36427.8757794798,47501,0.193481249758226,0.659657375980995,0.25229450381355,2119.56550972127,2114.19200356272,1830.85391024135,0.0104311971800251,0.00863347410463316,0.00911633565477548,"New York","36","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach",4017
"36_4018",4018,36,112370,58590.0339878325,16311.7847879339,22378,0.145161384603844,0.521402812030191,0.199145679451811,1504.64806516341,1929.49508291465,1516.02166433651,0.0130552849617919,0.0153086914669742,0.0132840984162799,"New York","36","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island",4018
"36_402",402,36,149066,85386.8321394112,5884.20446359697,8304,0.0394738200769925,0.572812258592914,0.0557068680986945,1292.95603173503,1587.85656841487,996.334901007453,0.00868842613341643,0.0104953422834596,0.00669817500232677,"New York","36","Oneida County (Central)--Greater Utica & Rome Cities",402
"36_403",403,36,103324,63729.3768819455,2286.92343073743,2713,0.022133516227957,0.616791615519584,0.0262572103286748,519.480798490185,779.737862992566,470.664162279213,0.00505685280417175,0.00723604185691517,0.00457673324857518,"New York","36","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",403
"36_4101",4101,36,166241,92501.1686945172,17427.3475548267,24927,0.104831825812084,0.556428129610128,0.149944959426375,1308.89653907404,1982.9310274615,1185.79658483314,0.00785302099868282,0.00952986784558185,0.00711671017333405,"New York","36","NYC-Queens Community District 1--Astoria & Long Island City",4101
"36_4102",4102,36,171155,121535.900717596,48277.7921550249,57318,0.282070591890537,0.710092610309929,0.334889427711723,2075.42046342422,2505.08818021507,2042.94586754989,0.0112541685569272,0.0106027959521528,0.0113937958169192,"New York","36","NYC-Queens Community District 3--Jackson Heights & North Corona",4102
"36_4103",4103,36,243225,146714.129610247,29579.3248597832,40726,0.121613012066125,0.603203328647331,0.167441669236304,2526.9189836637,2725.91950287857,2245.06666049493,0.0104428483328815,0.00953930567663591,0.00936298895921063,"New York","36","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone",4103
"36_4104",4104,36,118905,72533.7771062754,5761.85285442285,8760,0.0484576162013612,0.610014525093776,0.0736722593667213,1027.89452279891,1606.55372154852,792.499056623874,0.00847146194709733,0.0108466435247065,0.00657899532059174,"New York","36","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck",4104
"36_4105",4105,36,199188,145608.748398141,15636.7087642563,19672,0.0785022630090985,0.731011649286807,0.0987609695363175,1629.86596074647,2764.48564499839,1591.96522650893,0.0079631390738068,0.0102729250975696,0.00782673574930848,"New York","36","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale",4105
"36_4106",4106,36,157631,96993.3543354218,17303.9322866494,26454,0.109774931876657,0.615319032014146,0.16782231921386,2064.58764648053,2458.62029793274,1854.30125459847,0.0128093125676828,0.0133258542330644,0.0116483325808617,"New York","36","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest",4106
"36_4107",4107,36,139287,97467.1754269277,37711.5132490648,49283,0.270746826689245,0.699757877094974,0.353823400604507,2413.22090783252,2383.94496231173,2281.57743499474,0.0166096853729103,0.0142221980422279,0.0157587174943382,"New York","36","NYC-Queens Community District 4--Elmhurst & South Corona",4107
"36_4108",4108,36,115566,61490.0323651387,11352.7403372706,15604,0.0982359892811949,0.532077188490895,0.135022411435889,1500.26814269983,1609.21122739146,1256.46772425474,0.0128427831852107,0.0123832034066583,0.0107674332467869,"New York","36","NYC-Queens Community District 6--Forest Hills & Rego Park",4108
"36_4109",4109,36,136510,85707.4976427598,22239.6510587745,31122,0.162915911352828,0.62784775945176,0.227983297926892,1660.69131689185,1965.82082137303,1582.11093070704,0.0116681359040129,0.0115691789948452,0.0112558711697007,"New York","36","NYC-Queens Community District 2--Sunnyside & Woodside",4109
"36_4110",4110,36,182907,125891.301926401,18081.857793269,20912,0.0988582054993469,0.688280393458977,0.114331326849164,1812.15391178564,2131.44624628757,1725.09811796334,0.00981378246636168,0.00940406074704731,0.00937784845480042,"New York","36","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village",4110
"36_4111",4111,36,148238,100207.414593669,21862.7103001751,27847,0.147483845573841,0.675990060535553,0.187853316963262,1479.10161922702,1959.85651916951,1268.81447580332,0.00977001928014419,0.00998881370466868,0.00831454946410843,"New York","36","NYC-Queens Community District 9--Richmond Hill & Woodhaven",4111
"36_4112",4112,36,235069,167254.262311503,32028.9265803932,42333,0.136253298309829,0.71151135331117,0.180087548762278,2478.18563671086,2480.80026565751,2245.23854785655,0.0101525583858929,0.00791924378766971,0.00938342719988114,"New York","36","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans",4112
"36_4113",4113,36,136253,94210.2097179803,15732.6298689478,19763,0.115466300697584,0.691435856223205,0.145046347603356,1635.51687548616,1958.35203797498,1461.2866623331,0.0118652389307012,0.0118044569968732,0.0107795844000436,"New York","36","NYC-Queens Community District 10--Howard Beach & Ozone Park",4113
"36_4114",4114,36,120565,76436.8691952528,14035.1234761856,18205,0.11641125928906,0.633988878988536,0.150997387301456,1949.58789235059,2521.80091215904,1815.72557650902,0.0154275179253749,0.0171688772130107,0.0146499623660606,"New York","36","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel",4114
"36_500",500,36,134366,83110.433492569,3630.32722926678,5196,0.0270181982738698,0.61853767688678,0.0386704970007294,914.733431115317,1172.02116193149,886.346638362792,0.00678397720277552,0.00848741738010379,0.00657947224189225,"New York","36","Jefferson & Lewis Counties",500
"36_600",600,36,114244,69074.4498309197,3103.13971353979,4800,0.0271623867646422,0.604622123095477,0.0420153355974931,798.663226898547,1289.80904394508,695.793496296818,0.00698666799823516,0.0111112489839738,0.00609053418896249,"New York","36","Oswego County",600
"36_701",701,36,128390,67831.9058498348,4231.25414928848,8435,0.0329562594383401,0.528327018068656,0.0656982631046032,938.062204760431,1725.96779389012,627.108690601878,0.00725396674054186,0.0131635573429996,0.00485984733309098,"New York","36","Onondaga County (Central)--Syracuse City",701
"36_702",702,36,125618,77646.9593859412,1443.71110193906,2597,0.011492868075746,0.618119691333577,0.020673788788231,590.021482659742,1232.60965111221,447.776893521959,0.00469950011433001,0.00988684586983297,0.00356969105287843,"New York","36","Onondaga County (North)",702
"36_703",703,36,155983,89815.4498901464,2285.53746849682,2784,0.0146524779527053,0.575802811140614,0.0178480988312829,572.682721932485,1515.04582862545,525.697091203332,0.00367318199559562,0.00953875006011139,0.00336864960011896,"New York","36","Onondaga County (Central)--Syracuse City (Outer)",703
"36_704",704,36,108291,68290.2196099627,2409.59379973837,2931,0.0222510993502541,0.630617683925374,0.0270659611602072,629.076028791433,1105.53760802905,586.071731183723,0.0057978262002872,0.00974757720920688,0.00540329285652019,"New York","36","Cayuga & Onondaga (South) Counties",704
"36_800",800,36,120560,76430.4495030889,2817.70306399817,3935,0.0233717905109337,0.633961923549178,0.0326393497013935,717.264525820147,1251.27624428151,545.682355072952,0.00594605544200141,0.00980249219501763,0.00452342649527682,"New York","36","Wayne & Seneca Counties",800
"36_901",901,36,130272,77477.1199940875,1572.75833931882,2492,0.0120728808901285,0.594733480671882,0.0191292065831491,658.27847450756,1246.5636610282,504.192958628838,0.00505986402031176,0.00944198715125079,0.00387134368768996,"New York","36","Monroe County (East)",901
"36_902",902,36,105737,59776.9987100427,3146.58369680812,5160,0.0297585868410123,0.565336624928291,0.0488003253355022,911.729647428447,1376.13185656249,810.870669769971,0.00866542114913783,0.0117343652438361,0.00769367089898808,"New York","36","Monroe County (Central)--Rochester City (East)",902
"36_903",903,36,92203,51423.964487592,3155.85351968935,4139,0.0342272325161801,0.557725502289427,0.0448900794984979,826.286784355166,1298.66181981017,710.458670510522,0.00884103700242621,0.013129904832334,0.00766281660934233,"New York","36","Monroe County (Central)--Rochester City (West)",903
"36_904",904,36,123757,75367.4417303024,1239.73484093698,2903,0.0100174926746526,0.608995383940322,0.0234572589833302,722.531348800867,1451.09924349476,435.270783720028,0.00583609483781576,0.0115824192213802,0.00351641203808397,"New York","36","Monroe County (Central)--Greece & Gates Towns",904
"36_905",905,36,100948,64017.3112734927,2245.16480722244,2751,0.0222408052385629,0.634161263952655,0.0272516543170741,824.576982458278,1236.72852315017,767.581787824945,0.00816397961572427,0.0121392054158447,0.00759622182042215,"New York","36","Monroe County (North & West)",905
"36_906",906,36,164350,96274.0436561635,2103.02862641247,3142,0.0127960366681623,0.585786697025637,0.0191177365378765,644.66735608374,1532.10751906864,458.290561799833,0.00392144100769142,0.00909112089576572,0.00278747079618755,"New York","36","Monroe County (South)",906
"37_100",100,37,121018,68082.7654756522,2834.45047696167,3384,0.0234217263296507,0.56258379311881,0.0279627823960072,510.036567316501,1225.96987146673,498.211926100333,0.00422851660739934,0.00987318506042807,0.00411814824022477,"North Carolina","37","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",100
"37_1000",1000,37,98387,60792.1775413791,5329.29214738466,7840,0.0541666292028892,0.617888313917277,0.0796853242806468,759.658804990767,1107.48295147557,760.683445361332,0.0077332648989634,0.0110812139466468,0.00772823327248825,"North Carolina","37","Wilson & Greene Counties--Wilson City",1000
"37_1100",1100,37,189432,129109.171744786,6297.88702458479,8664,0.0332461623410236,0.681559460623263,0.045736728746991,1243.95946477367,1895.72057475813,1225.76947197593,0.00657007791175543,0.00995108701536851,0.0064719382989004,"North Carolina","37","Johnston County",1100
"37_1201",1201,37,131909,78215.5283536047,7269.78909963222,10111,0.0551121538305364,0.592950658056726,0.0766513278093231,1208.63859362508,1975.93507239752,1002.55907413493,0.00902689812642223,0.0120787226792061,0.0074673057627932,"North Carolina","37","Raleigh City (South & Central)",1201
"37_1202",1202,37,134289,80675.7723007625,7195.20846847174,7581,0.0535800286581309,0.600762328267859,0.0564528740254228,1037.43992597162,1651.41401245532,990.183557607529,0.00764285156079319,0.0104575703826104,0.00729549030387384,"North Carolina","37","Raleigh City (North)",1202
"37_1203",1203,37,123995,79122.9883187149,3683.39913844784,4980,0.0297060295854497,0.638114345890681,0.0401629097947498,1344.64071409429,2002.95126503181,1124.1021898756,0.0108485501367666,0.0147552264182073,0.00908062939645023,"North Carolina","37","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",1203
"37_1204",1204,37,129762,87268.6417050737,6344.58835375832,8668,0.0488940395012278,0.672528488348467,0.0667992170280976,1225.83389984125,2133.87066181632,1204.44195888482,0.00943102436962439,0.0136209925984115,0.0092595114045614,"North Carolina","37","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",1204
"37_1205",1205,37,117959,78072.5945331507,4817.35862747151,5281,0.0408392630275902,0.661862126104415,0.0447697928941412,1214.16113016354,1791.83644419348,1168.60635847629,0.010308231081139,0.0132492940190986,0.00992559639422375,"North Carolina","37","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns",1205
"37_1206",1206,37,121421,79644.454043599,1879.85784354651,2561,0.0154821475984098,0.655936403452443,0.0210919033775047,547.141069560676,1577.3660574407,528.970146156878,0.0045472723351827,0.0115438831108188,0.00437776359967267,"North Carolina","37","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town",1206
"37_1207",1207,37,136149,85827.3392727115,5229.62160365724,6470,0.0384110173681573,0.630392726150846,0.0475214654532901,1061.54234489256,1683.3447357738,985.688182397399,0.00779795445188147,0.0111089156388681,0.00723990759379923,"North Carolina","37","Wake County (West Central)--Cary Town",1207
"37_1208",1208,37,129186,86259.6063586137,2904.69707104022,3596,0.0224846118855001,0.667716365230085,0.0278358336042605,675.626117020353,1572.72271133951,500.996602776813,0.00524158157311415,0.0106831975678941,0.00389830180545358,"North Carolina","37","Wake County (Southwest)--Apex & Holly Springs Towns",1208
"37_1301",1301,37,159010,98266.1098288412,6950.18446201108,9615,0.0437091029621475,0.617986980874418,0.0604678951009371,1143.5254041778,2086.44364387326,1005.05890021238,0.00710339076731523,0.0115761364793089,0.00628393416154922,"North Carolina","37","Durham County (South)--Durham City (South)",1301
"37_1302",1302,37,133132,83316.8558395335,6844.8816742096,8111,0.0514142480711594,0.625821409124279,0.0609244959889433,1206.58996763606,2088.88370872324,1102.85388877049,0.00894831640552556,0.0133671105109244,0.00818156003939328,"North Carolina","37","Durham County (North)--Durham City (North)",1302
