"PUMA","STATEFIP","tot_persons_point","essential_point","crowd_essential_point","crowd_point","crowd_essential_point_perc","essential_point_perc","crowd_point_perc","crowd_se","essential_se","crowd_essential_se","crowd_perc_se","essential_perc_se","crowd_essential_perc_se"
1900,36,153540,95880.6703036962,3220.02739783531,3968,0.02097191219119,0.624467046396354,0.0258434284225609,788.666564525212,1351.20229713341,657.591122777237,0.00513895187183581,0.00901822499652615,0.00428293385590335
3002,36,101912,64642.2001425276,4695.26892058462,6618,0.0460717964575773,0.634294294514166,0.0649383782086506,1104.00896735489,1204.4531132297,962.845133275886,0.010762177063632,0.0113632086190281,0.00940824436308841
3201,36,111547,55376.356900612,1489.0152148634,3153,0.0133487697101975,0.496439679243834,0.0282661120424574,698.326069970182,1536.46943365083,520.190615398648,0.00626238342542784,0.0130020155557075,0.00466983820564851
2903,36,127421,83495.2366238154,12403.0730176768,19113,0.0973393162640131,0.655270611781538,0.149998822800009,1562.83853932516,1331.40102598717,1263.16081511848,0.0122334674979738,0.010096816439725,0.00987058690877926
3001,36,103941,69016.7850202823,5775.23680683479,6501,0.0555626442581348,0.663999624982272,0.0625450976996565,1059.09069488878,1264.82362828189,1039.69247821321,0.0101793359322702,0.0120375760936975,0.00997694216993413
3104,36,115348,67010.5254383002,8579.33563894382,10315,0.0743778447735879,0.58094223946926,0.0894250442140306,1203.11447917478,1490.15691673602,971.775903100332,0.010415706739517,0.0130101530343563,0.00840476132655621
1204,36,147691,92090.785133339,3566.9432775721,4539,0.0241513922823469,0.623536878573095,0.0307330846158534,743.534430944526,1518.6950948802,690.919257588044,0.00502619530289014,0.00905745975675505,0.00466176921992566
3304,36,104234,62558.1021028436,1455.38120088717,3144,0.0139626340818463,0.600169830408922,0.0301629026996949,790.372791788786,1460.75935883428,497.672989429809,0.00760312064381216,0.0123172493653297,0.00477935508477569
4109,36,136510,85707.4976427598,22239.6510587745,31122,0.162915911352828,0.62784775945176,0.227983297926892,1660.69131689185,1965.82082137303,1582.11093070704,0.0116681359040129,0.0115691789948452,0.0112558711697007
3704,36,126037,77721.4016591048,17485.5135743073,23745,0.138733178148538,0.616655439744716,0.188397058006776,1686.45137789383,1874.10223247616,1466.14854191622,0.0128047747339663,0.0119689985659967,0.0113335332928339
4017,36,188276,124197.652120198,36427.8757794798,47501,0.193481249758226,0.659657375980995,0.25229450381355,2119.56550972127,2114.19200356272,1830.85391024135,0.0104311971800251,0.00863347410463316,0.00911633565477548
703,36,155983,89815.4498901464,2285.53746849682,2784,0.0146524779527053,0.575802811140614,0.0178480988312829,572.682721932485,1515.04582862545,525.697091203332,0.00367318199559562,0.00953875006011139,0.00336864960011896
800,36,120560,76430.4495030889,2817.70306399817,3935,0.0233717905109337,0.633961923549178,0.0326393497013935,717.264525820147,1251.27624428151,545.682355072952,0.00594605544200141,0.00980249219501763,0.00452342649527682
3706,36,130188,84194.6669776723,32483.4367557962,43277,0.24951175804065,0.646716033564325,0.332419270593296,2223.17172076293,2093.71660862768,2348.6345470939,0.0163255610225465,0.0147070416648569,0.0175223616307408
3205,36,118920,79321.8323665716,4497.90715852435,4954,0.0378229663515334,0.66701843564221,0.0416582576522032,879.41730708464,2025.58607463314,849.115236690611,0.00737265373496169,0.0143387119335304,0.00712018760779323
4009,36,207041,143060.332353074,22410.1476884185,29567,0.108240144166704,0.69097585672922,0.14280746325607,1498.15922051029,2063.95550560596,1260.37146330708,0.0071975627873783,0.00756027921961444,0.00601732576585356
4011,36,107781,64360.1709132465,15705.6811692509,21536,0.1457184584412,0.597138372377752,0.199812582922779,1517.50596374446,1696.23112380844,1397.62613912675,0.0140707809085272,0.0125845303690056,0.0129347614519297
3702,36,147107,97563.9131934436,20529.611354192,28016,0.139555638781241,0.663217339714926,0.190446409756164,2036.72749772767,1882.39354111741,1477.10962556161,0.0135254225659338,0.0117286887963446,0.00975753331015965
3306,36,129727,84010.3372868597,4211.93685142624,5098,0.0324676964041891,0.647593309695435,0.039297910226861,1439.37519431175,1949.97888232527,1396.1479572938,0.0111432401352123,0.0146637924244804,0.0108096803477243
3703,36,117346,70751.099007933,10415.7853077924,13942,0.0887613153221446,0.602927232355027,0.118811037444821,1286.64565829136,2084.47480315965,1156.26875250081,0.0107802506668681,0.014193126623875,0.00975219335030632
401,36,111694,68465.1180885358,3790.79768456267,4727,0.0339391344616781,0.612970419973641,0.0423209841173205,848.401703204325,1304.1503644647,778.741771689511,0.00760367615154295,0.0111442055584125,0.00697555732431016
1206,36,110420,59410.2038609352,4452.92273832265,7262,0.0403271394522971,0.538038433806694,0.0657670711827568,1102.48979587115,1476.07071947923,820.56900282841,0.00997171172340164,0.0126051499440059,0.00742691168431705
3809,36,145549,64951.0952031879,13587.6164224264,20166,0.093354240993936,0.446248996579763,0.138551278263678,1555.72730579623,1889.38698168778,1572.82467430259,0.0106178679047438,0.012535475516624,0.0108993803436287
2802,36,158146,99964.9200848129,8598.05611172812,11488,0.0543678380213734,0.632105270350264,0.0726417361172587,1178.43818251107,1609.51110417059,1069.35097918014,0.0074840631186423,0.00997441270478245,0.00676736270058902
901,36,130272,77477.1199940875,1572.75833931882,2492,0.0120728808901285,0.594733480671882,0.0191292065831491,658.27847450756,1246.5636610282,504.192958628838,0.00505986402031176,0.00944198715125079,0.00387134368768996
2500,36,117101,68443.3189313364,3723.03305621132,5207,0.0317933498109437,0.584481079848476,0.0444658884211066,803.665073273687,858.875184307292,583.445460701407,0.00686655961953409,0.00737837241531197,0.00498583530016527
2701,36,102893,60934.2976584474,4039.86679080587,5860,0.0392627952417158,0.59221033168872,0.0569523679939354,858.549445285477,1103.81139980446,708.12013264472,0.00835430932701923,0.0105474390725367,0.00688526792511716
3710,36,147145,78904.7619010387,24069.0010478428,35494,0.163573353140391,0.536238145373874,0.241217846342044,2039.56675546548,2512.84331473325,1994.60256022831,0.0131579685729473,0.0150833585734516,0.0129470861043654
1202,36,116785,65858.7833914869,1442.26794319689,2468,0.0123497704602208,0.563931869602149,0.0211328509654493,583.401148439048,1439.29753758408,477.698819744394,0.00499779289717742,0.0124307249977124,0.00409390746699719
3312,36,98273,69255.5601933031,5701.29509075648,6787,0.0580148676722649,0.704726223818374,0.0690627130544504,1468.04061592314,1370.55335787428,1387.50913479373,0.0148906368095351,0.0118912588389968,0.0140724012603532
2702,36,136036,84729.8285080673,3574.2071532759,4698,0.0262739800734798,0.62284857323111,0.0345349760357552,803.43699192905,1362.2139624159,744.866737920315,0.00590262287587317,0.00958230589403975,0.00546417193866491
4111,36,148238,100207.414593669,21862.7103001751,27847,0.147483845573841,0.675990060535553,0.187853316963262,1479.10161922702,1959.85651916951,1268.81447580332,0.00977001928014419,0.00998881370466868,0.00831454946410843
704,36,108291,68290.2196099627,2409.59379973837,2931,0.0222510993502541,0.630617683925374,0.0270659611602072,629.076028791433,1105.53760802905,586.071731183723,0.0057978262002872,0.00974757720920688,0.00540329285652019
2100,36,102759,59698.3990246351,2997.11507777881,4284,0.0291664484646485,0.58095542993446,0.0416897789974601,694.920930753996,1038.29160453351,645.129561928853,0.00678349531959009,0.00996796965981138,0.0062913521864799
1207,36,163332,100027.815358975,1732.61854053573,2689,0.0106079552110776,0.612420195423889,0.016463399701222,599.228754316747,1364.45917104067,433.258014869389,0.00366494428252578,0.00832386852615684,0.00265096998639573
3210,36,103023,64968.2547561657,3010.63263431357,3355,0.0292229175457284,0.630618937093326,0.032565543616474,781.979539374273,1377.34748564024,729.332994076207,0.00753159975313901,0.0116261559046894,0.00702510997963457
3308,36,110253,76164.1682858262,3855.18644816171,4558,0.0349667260588076,0.690812660751419,0.0413412786953643,1165.5776893884,1612.00824760155,1051.8431143273,0.0106062695489765,0.0128214692892201,0.00956932881250749
500,36,134366,83110.433492569,3630.32722926678,5196,0.0270181982738698,0.61853767688678,0.0386704970007294,914.733431115317,1172.02116193149,886.346638362792,0.00678397720277552,0.00848741738010379,0.00657947224189225
902,36,105737,59776.9987100427,3146.58369680812,5160,0.0297585868410123,0.565336624928291,0.0488003253355022,911.729647428447,1376.13185656249,810.870669769971,0.00866542114913783,0.0117343652438361,0.00769367089898808
1300,36,95135,59137.6906942367,2247.44311714556,2793,0.0236237254127878,0.621618654482963,0.0293582803384664,516.400619674299,966.997771726817,474.805745147851,0.00542330783802551,0.00998251865031993,0.00498755383403445
4007,36,109479,59155.4784613846,8968.13786390169,14805,0.0819165124261428,0.540336306153551,0.135231414243828,1381.32402064107,2145.83324391782,1223.58254651954,0.0123861648995101,0.0167084853470888,0.0109702874010618
3903,36,168421,102464.261274486,14704.1502864656,22426,0.0873059196089895,0.608381741436552,0.133154416610755,1824.71425160215,2040.79609646695,1381.27997675001,0.0106945452459319,0.0106478324281649,0.00811846425755248
2401,36,96743,56747.0381985812,1459.28885803267,1884,0.0150841803337985,0.586575134103565,0.0194742772086869,569.198998593638,1005.09767129118,513.82277359106,0.00587330599887368,0.0102833454781588,0.00530741879298802
1400,36,129462,79896.8875838602,2389.73297179085,2927,0.018458952988451,0.617145475767871,0.022608950889064,589.042952593442,1031.61252972636,599.964879269622,0.00454823519766163,0.00784648550179148,0.00463400267897661
600,36,114244,69074.4498309197,3103.13971353979,4800,0.0271623867646422,0.604622123095477,0.0420153355974931,798.663226898547,1289.80904394508,695.793496296818,0.00698666799823516,0.0111112489839738,0.00609053418896249
3302,36,99812,58834.5154871854,369,406,0.00369695026650102,0.589453327126853,0.00406764717669218,194.5105395602,1205.51342269806,187.202029903524,0.00194806580748972,0.0112697140726939,0.0018747525705263
2001,36,96283,55371.1334491472,2678.25749247522,3823,0.027816514779091,0.575087330568711,0.039705867079339,837.961962143867,1330.12525129057,696.860395209085,0.00871726385378349,0.0133269487566354,0.00725561968810172
904,36,123757,75367.4417303024,1239.73484093698,2903,0.0100174926746526,0.608995383940322,0.0234572589833302,722.531348800867,1451.09924349476,435.270783720028,0.00583609483781576,0.0115824192213802,0.00351641203808397
4114,36,120565,76436.8691952528,14035.1234761856,18205,0.11641125928906,0.633988878988536,0.150997387301456,1949.58789235059,2521.80091215904,1815.72557650902,0.0154275179253749,0.0171688772130107,0.0146499623660606
2202,36,105993,66463.1720837493,2132.18628985581,3067,0.0201162934331117,0.627052466519009,0.0289358731236968,565.53691303044,1054.12396804086,449.333215225568,0.00533805850357683,0.00959817731898136,0.0042466292929883
4016,36,150312,87474.1245166126,18755.3091201103,26900,0.124775860344552,0.581950373334216,0.178961094257278,1542.87703657809,1904.47615462323,1384.05026322743,0.0100164779522048,0.0102250301269962,0.00900694139524799
3101,36,99216,63534.042231978,2407.22657281454,2563,0.024262483599566,0.640360851394715,0.0258325270117723,683.430062259482,1227.0190236457,667.14061606202,0.00690237786535952,0.0122575778402775,0.00673700893227927
1600,36,100935,60931.6020992486,2267.18554364613,4117,0.0224618372580981,0.603671690684585,0.0407886263436865,719.536378510496,1080.55567992996,487.318939753127,0.00712408912331371,0.0105447956218735,0.00482247409231996
4010,36,133671,92067.6936581291,15892.0916863294,19914,0.118889599736138,0.688763409102416,0.148977713939448,1592.6582182,1892.45880720955,1353.02710081369,0.0112923517119827,0.0106542882993606,0.00967008166168963
4005,36,117481,60598.1141609347,6117.22837816517,10870,0.0520699379317947,0.51581203906108,0.0925255998842366,944.115379601455,1841.60640295327,791.690932479596,0.00796438312745754,0.0139111335959599,0.00664809975203719
4104,36,118905,72533.7771062754,5761.85285442285,8760,0.0484576162013612,0.610014525093776,0.0736722593667213,1027.89452279891,1606.55372154852,792.499056623874,0.00847146194709733,0.0108466435247065,0.00657899532059174
4018,36,112370,58590.0339878325,16311.7847879339,22378,0.145161384603844,0.521402812030191,0.199145679451811,1504.64806516341,1929.49508291465,1516.02166433651,0.0130552849617919,0.0153086914669742,0.0132840984162799
3707,36,134531,79942.9931138941,30261.7719884344,42497,0.224942741735618,0.59423473484843,0.315890017914087,2014.81314270083,2131.35142787106,1942.03231957414,0.014491754923138,0.0146199298138111,0.014301915466679
4107,36,139287,97467.1754269277,37711.5132490648,49283,0.270746826689245,0.699757877094974,0.353823400604507,2413.22090783252,2383.94496231173,2281.57743499474,0.0166096853729103,0.0142221980422279,0.0157587174943382
3804,36,118211,54446.9445427555,13156.465868155,19205,0.111296460296884,0.460591184769231,0.162463730109719,1743.10723995972,1792.20812318088,1592.10875102417,0.0142402000877665,0.0149231152457238,0.013295950167838
701,36,128390,67831.9058498348,4231.25414928848,8435,0.0329562594383401,0.528327018068656,0.0656982631046032,938.062204760431,1725.96779389012,627.108690601878,0.00725396674054186,0.0131635573429996,0.00485984733309098
3203,36,103104,68074.5943775364,3435.30436339104,4088,0.0333188272364897,0.660251730073871,0.039649286157666,772.854837598886,1163.7995838915,729.381359085309,0.00749955685818128,0.00958815237506134,0.0070718322077791
3810,36,147024,66240.5396518696,8630.03677481246,14447,0.0586981497905952,0.450542358063103,0.0982628686472957,1302.94002164336,2148.02369889504,1018.25518883042,0.0088604155561388,0.0126914090156989,0.00691876588034765
3802,36,118068,63914.263827027,12506.6896532715,18204,0.105927852197645,0.541334348231756,0.154182335603212,1678.13466384554,1976.8742656934,1576.41903874644,0.0138239076100288,0.0155993482906685,0.0131622504153333
4006,36,128734,74388.0249926159,11523.0402922002,16598,0.0895104657060307,0.577842877504124,0.128932527537403,1322.54750387273,2030.82242486843,1273.8517037576,0.0103529045806608,0.0130049160763439,0.00999642629278104
1000,36,95453,61197.8608875008,1781.64606011026,2399,0.01866516568479,0.641130827606264,0.0251327878641845,444.753639670324,899.827607957263,414.009491111253,0.00465792109697304,0.00909455240405935,0.00433602925933754
2300,36,89249,49175.1680912327,997.624449185446,2053,0.0111779902204557,0.550988449072065,0.0230030588578023,488.779858422992,1087.23065618606,332.973433080851,0.00548288630770626,0.0125467347662099,0.00372673357899326
3105,36,163289,95416.7051866793,7623.43758166551,9230,0.0466867797687873,0.584342516560695,0.0565255467300308,1322.13369218094,1603.64367963161,1278.06041203417,0.00809512832425844,0.00993164418794878,0.00782751706482704
3309,36,94784,64102.548336302,2364.69099293821,3251,0.0249482084839024,0.676301362427223,0.034299037812289,720.439900338675,1170.87687924468,591.736774253834,0.0075605766268849,0.00958249479924452,0.00622306179522431
3803,36,134294,68544.0696049657,13157.2448610071,19179,0.0979734378379313,0.510403067932787,0.142813528526963,1848.28251357848,2099.30158635474,1464.68491913532,0.0132266996756481,0.0142182870145759,0.010642808347867
200,36,157234,92537.5421633999,2841.86876718112,4576,0.0180741364283878,0.588533918639734,0.0291031201902896,738.467771808628,1248.62162285213,543.156940807697,0.00471530246358806,0.00743627052083105,0.0034664520758814
3102,36,142043,87852.1753064192,7561.64723006072,10064,0.0532349163989829,0.61849000166442,0.070851784318833,1408.64594558036,1510.09166920072,1301.8162879025,0.00991431382291329,0.0103843428513675,0.00916595403466331
2901,36,119870,79962.6914608261,5766.4482397798,7300,0.0481058500023342,0.66707843047323,0.0608993075832151,990.857280338597,1484.51805214878,979.180449792174,0.00826651984336582,0.0121880350202884,0.0081615284032521
2002,36,193680,115926.95511932,1979.45346325284,2736,0.0102202264728048,0.598548921516521,0.0141263940520446,570.842184846215,1616.41028206948,496.559310978663,0.00294215774289846,0.00817848856391514,0.00255932786989772
2600,36,123652,72359.8093811877,3311.85452902179,3983,0.0267836713439475,0.585189154895899,0.0322113673858894,783.997417087582,1000.74002207218,700.677009579806,0.00632671645266421,0.00779834415176497,0.00565522791203644
3211,36,111967,79998.518081072,4623.10914953335,5673,0.0412899260454719,0.714483000179267,0.050666714299749,835.437550029923,1484.46691736893,791.462209302605,0.00744132277234686,0.0121442278545392,0.0070650259589953
2801,36,117310,72916.1452857521,1820.99590878273,3752,0.0155229384432932,0.621568027327185,0.0319836331088569,591.934160190135,1339.76538826972,401.16923300135,0.00504521057258528,0.0112143487259932,0.00341367867854795
3303,36,114931,70839.246559775,1378.06272780974,1562,0.0119903483638857,0.616363266305653,0.0135907631535443,421.6591633061,1465.03398443521,406.213143919665,0.00366846124306083,0.0124394559897124,0.00353435249922827
903,36,92203,51423.964487592,3155.85351968935,4139,0.0342272325161801,0.557725502289427,0.0448900794984979,826.286784355166,1298.66181981017,710.458670510522,0.00884103700242621,0.013129904832334,0.00766281660934233
4003,36,145455,82248.3050082209,17841.0201191956,27335,0.122656630017501,0.565455329883613,0.187927537726445,2017.01945949959,2170.84843961439,1800.64162358264,0.0135837105087037,0.0130316243043899,0.0122574559625844
702,36,125618,77646.9593859412,1443.71110193906,2597,0.011492868075746,0.618119691333577,0.020673788788231,590.021482659742,1232.60965111221,447.776893521959,0.00469950011433001,0.00988684586983297,0.00356969105287843
300,36,122221,73133.5434158848,2449.80504439344,3339,0.0200440598947271,0.598371338934265,0.0273193641027319,618.73637358733,1304.98639948379,589.611429417583,0.00506441211494401,0.0107469036680883,0.00482572530168966
1500,36,110788,70807.3813283872,4245.1186949944,4586,0.0383174955319566,0.639125007477228,0.0413943748420407,806.509144399492,953.385013664655,768.514179198211,0.0072819248709205,0.00864305585638379,0.00693799146793138
1801,36,107466,66669.6152785038,709.725730698049,1382,0.00660418858706985,0.620378680498984,0.0128598812647721,496.148465683408,1244.28161563737,406.271793305113,0.00461451491059162,0.0114812832152743,0.00377663458168054
3206,36,140720,101510.358742099,24638.2631306213,27579,0.175087145612715,0.721364118406049,0.195984934621944,2256.7763735027,1578.5113790212,2095.10218814184,0.0159889286776739,0.00986483363499074,0.0147745994208777
2201,36,113288,62226.5174391615,2128.93892557884,3906,0.0187922721345494,0.549277217703212,0.0344784972812654,597.923030163582,1432.81223262566,433.601973165696,0.00526532656453623,0.0126644301986879,0.00382630658463595
3701,36,104092,59695.5884505503,12677.2780010987,19779,0.121789167285658,0.573488725843967,0.190014602467048,1510.05317787156,1787.03235160227,1344.63873375967,0.0141712507789467,0.014747732068539,0.0127458797872944
100,36,97660,57524.8272588574,4381.46466636397,5225,0.0448644753877121,0.589031612316787,0.0535019455252918,926.116434364492,976.073985138695,880.908346854853,0.00950048725167549,0.00993661006280703,0.00903222624510163
3902,36,134035,85099.1627986029,8879.47617920719,12438,0.066247444169114,0.634902546339411,0.0927966575894356,1709.94858109827,2245.23635299858,1376.73834330674,0.0127230593586299,0.0129440503278835,0.0102369195481825
2902,36,120130,79395.3638720836,5746.53308355704,6470,0.0478359534134441,0.660912044219459,0.0538583201531674,905.293212169405,1363.21977090063,906.991347690544,0.0075292997234421,0.0112495446594876,0.00754530956839342
3709,36,185472,108934.545775324,30389.7456481623,42880,0.163850854296941,0.587336879827275,0.231193926846101,2542.59401989386,2245.10241884627,2127.18468848799,0.0132095283939345,0.0107275915700568,0.011168932841225
3212,36,103307,63617.9332374592,4650.95768287731,6019,0.0450207409263391,0.615814351761828,0.0582632348243585,952.279843323379,1666.8747755166,866.374535912438,0.00917195338659438,0.0154201249544579,0.00836784654480231
3106,36,196838,120169.105152635,17441.3376172476,23122,0.0886075738284663,0.610497491097426,0.117467155732125,2032.8932706859,2123.19213898571,1752.0413421542,0.0103497802817057,0.0105783658980107,0.00891674776239899
3307,36,126651,90358.4824585021,7437.07830919146,8079,0.0587210389905445,0.713444682304144,0.0637894686974442,1421.1176587461,1777.20078383394,1422.81025896864,0.011153342265521,0.0122243910715897,0.0111624245528419
4013,36,122341,72636.2476452081,17257.8501084599,23534,0.141063503718785,0.593719584155828,0.192363966290941,1532.79561586012,1687.54382468121,1442.53092962561,0.0120194281007817,0.0108243010667636,0.0114668657843776
1802,36,115835,71762.3382971199,1512.17811276354,2141,0.01305458723843,0.619522064118098,0.0184831872922692,446.853499482772,1110.38538284092,382.411204139697,0.00385008407974488,0.00955615946391393,0.00329865065424038
3207,36,110706,77306.7085820508,2784.03155030142,3022,0.0251479734639624,0.69830640238154,0.0272975267826495,916.108890907626,1313.36978322391,910.9500639859,0.00828604842762147,0.0101253325798245,0.00823860400909803
3805,36,212000,88229.5257061667,6548.678234311,13343,0.0308899916712783,0.416177008047956,0.062938679245283,1593.23584255439,3072.36239424017,999.272217955119,0.00750695182855837,0.012542412064397,0.00471612737758641
4108,36,115566,61490.0323651387,11352.7403372706,15604,0.0982359892811949,0.532077188490895,0.135022411435889,1500.26814269983,1609.21122739146,1256.46772425474,0.0128427831852107,0.0123832034066583,0.0107674332467869
4106,36,157631,96993.3543354218,17303.9322866494,26454,0.109774931876657,0.615319032014146,0.16782231921386,2064.58764648053,2458.62029793274,1854.30125459847,0.0128093125676828,0.0133258542330644,0.0116483325808617
3310,36,128948,102332.542131517,24809.9583751139,27612,0.192402816446272,0.793595419328077,0.214132828737165,2342.05862437301,2056.66468526819,2458.28037161635,0.0176655235624966,0.0131627446006299,0.0185768954207224
3103,36,134104,75400.5882352457,3444.33200808856,4163,0.0256840363306729,0.562254580290265,0.0310430710493348,971.84584682963,1248.7592679879,824.391980785736,0.00725186541112227,0.00923880878219424,0.00615133618843771
1203,36,108006,68139.6456475883,607.436373806657,1061,0.00562409841866801,0.630887595574212,0.0098235283225006,464.084744416362,1183.7740245128,344.483613315403,0.00429450986061073,0.011056620546662,0.00318840470190845
906,36,164350,96274.0436561635,2103.02862641247,3142,0.0127960366681623,0.585786697025637,0.0191177365378765,644.66735608374,1532.10751906864,458.290561799833,0.00392144100769142,0.00909112089576572,0.00278747079618755
4102,36,171155,121535.900717596,48277.7921550249,57318,0.282070591890537,0.710092610309929,0.334889427711723,2075.42046342422,2505.08818021507,2042.94586754989,0.0112541685569272,0.0106027959521528,0.0113937958169192
3204,36,116117,79866.2683300139,8629.01606505133,9332,0.0743131157802159,0.687808575230275,0.0803672158254175,1404.34917310475,1384.42260397226,1399.50282866417,0.0120831628234187,0.0115405732609349,0.0120486147792761
4012,36,141483,100087.183627057,39743.5546456102,47495,0.280906926242801,0.707414909402943,0.335694040980188,1982.00404893633,2025.86278511525,1960.97285859715,0.0129709314793743,0.010204198814666,0.0132390171794387
3208,36,108380,71594.9618115801,1352,1475,0.0124746263148182,0.660592007857354,0.0136095220520391,461.87054463345,1191.14334428279,441.350710886479,0.00424756352440979,0.00975826144123895,0.00405971419216214
4002,36,127547,75028.3481975288,16891.2315125776,23560,0.13243142929726,0.588240791218365,0.184716222255325,1621.55118636446,2123.11956970576,1602.19687396661,0.0124372152826097,0.014679732512832,0.0123010413268082
3305,36,133833,73838.6574306986,5591.59568403133,7260,0.0417803955977325,0.551722351219046,0.054246710452579,1469.62102257691,1490.60904867164,1306.06955622833,0.0109723793655518,0.0109514224903734,0.00975950508396549
3806,36,191120,82016.73700539,6127.32223901401,10408,0.0320600786888552,0.429137384917277,0.0544579321892005,1383.48998912171,2466.27064171737,1061.33649537805,0.00712349136364924,0.0116241696970017,0.00552247941133291
3807,36,149836,66480.1453815023,7939.99636016154,12894,0.0529912461635491,0.443686065975482,0.0860540858004752,1462.69588431772,2082.23866425866,1375.06316282798,0.00974360332265909,0.0128638460826888,0.00915267984596761
1900,37,106496,65435.4941885427,5293.45794163702,7030,0.0497056973185567,0.614440863399026,0.0660118689903846,1009.09902883711,1236.00505320077,813.86244562405,0.00942978623266911,0.0110994953354064,0.00762258278738261
1207,37,136149,85827.3392727115,5229.62160365724,6470,0.0384110173681573,0.630392726150846,0.0475214654532901,1061.54234489256,1683.3447357738,985.688182397399,0.00779795445188147,0.0111089156388681,0.00723990759379923
2000,37,116580,70105.098892453,5192.62534800252,6021,0.0445413050952352,0.601347562982098,0.0516469377251673,848.156176656163,1221.0724093275,856.956533722714,0.00727499744476858,0.0103094986508927,0.00735210877088203
900,37,144487,89506.7457658813,6993.44054252813,9407,0.0484018668982547,0.619479577857394,0.0651062033262508,1220.06671948709,1518.01582402684,1055.03042176108,0.00841559313812804,0.0104901976394903,0.00729141324718625
1704,37,136548,83399.8816790024,5986.98664392205,9081,0.0438452898901635,0.610773366720877,0.0665040864750857,1283.36271178494,1502.67029605582,901.875197554085,0.00936876876304885,0.0105910290502087,0.00660336105709397
4200,37,170775,106093.18676872,7236.43286452431,9584,0.0423740762086038,0.62124542098504,0.0561206265554092,1382.4502522695,1836.76510175685,1198.25841139484,0.00810293997272909,0.0108327478361367,0.00702686276021245
1208,37,129186,86259.6063586137,2904.69707104022,3596,0.0224846118855001,0.667716365230085,0.0278358336042605,675.626117020353,1572.72271133951,500.996602776813,0.00524158157311415,0.0106831975678941,0.00389830180545358
3700,37,120387,67944.3212397611,4034.23522526269,6535,0.0335105553362297,0.56438254329588,0.0542832697882662,1058.80066584792,1226.63044439106,771.67532395431,0.0087822831690574,0.00998889710855732,0.00640433688962187
1801,37,103113,59120.0022923285,4949.13153991476,5989,0.0479971636933729,0.573351587989182,0.0580819101374221,971.160028007743,1450.62090192877,930.997997763115,0.00945905722317058,0.0122168935735872,0.00908545777624576
200,37,149447,87213.733465478,6072.85133877431,7379,0.0406354850801576,0.583576341214464,0.0493753638413618,1072.56314499427,1387.19312864507,982.390652896051,0.00719301389242842,0.00924026891989483,0.00658328708714366
2900,37,143710,91280.5662754288,5518.18982992181,6766,0.0383980921990245,0.635171987164629,0.0470809268666064,923.136040895382,1372.90067937775,786.851323400953,0.00638488743924801,0.00961089255834295,0.00544439567419722
1000,37,98387,60792.1775413791,5329.29214738466,7840,0.0541666292028892,0.617888313917277,0.0796853242806468,759.658804990767,1107.48295147557,760.683445361332,0.0077332648989634,0.0110812139466468,0.00772823327248825
3800,37,127111,80224.1387845539,5148.77232670908,7331,0.0405061114042772,0.631134510660398,0.057674001463288,867.88155873944,1334.38224831539,767.539969943792,0.00682133643662423,0.0104538426811326,0.00602683269361143
3600,37,141513,91877.2475423057,6159.56212107115,8277,0.0435264754550547,0.649249521544351,0.0584893260689831,1281.4024933642,1567.39438169134,1026.54124693504,0.00905430668935268,0.0110850779610666,0.00725354771570753
5200,37,128147,76307.4722288128,4597.47016061666,7490,0.0358765336731773,0.595468268697767,0.0584485005501494,795.138824357106,1407.66554012238,700.338510688283,0.00619691802125625,0.0111552637150434,0.00546979036376213
3106,37,155094,93566.7583439009,2750.45052350125,3363,0.0177340872213061,0.603290638863534,0.0216836241247244,743.353987007536,1904.59745755644,698.35272121724,0.00478116494189492,0.0108247685465004,0.00449289991944422
3107,37,126754,86234.9445439781,3217.09925772451,4133,0.0253806527425132,0.680333121984143,0.032606466068132,727.966345375938,1737.87846096811,661.760803844028,0.00578058294849077,0.0121873334677212,0.0052338451443026
400,37,115652,73153.0175692626,3617.47343849124,5072,0.0312789527071839,0.632527042932787,0.043855705046173,828.076898603022,1219.31889492994,753.55239543896,0.0071744916080875,0.0104750449977129,0.0065174684605836
1201,37,131909,78215.5283536047,7269.78909963222,10111,0.0551121538305364,0.592950658056726,0.0766513278093231,1208.63859362508,1975.93507239752,1002.55907413493,0.00902689812642223,0.0120787226792061,0.0074673057627932
3102,37,120879,80015.0594805892,9736.54581971608,11264,0.0805478686927926,0.661943426737392,0.0931840931840932,1504.65368108412,1503.85569230724,1413.35543739303,0.012363720621668,0.00960172576746582,0.0116175118446709
2700,37,127918,78606.9294324488,4496.35829131693,6448,0.0351503173229485,0.614510306856336,0.0504072921715474,1137.19631110904,1514.76171616149,945.510708762782,0.00886865347849995,0.0111489407305025,0.00735842775672567
3103,37,117172,76001.5321445377,7919.56340760187,10273,0.0675892142116023,0.648632200052382,0.0876745297511351,1490.37810638777,1853.13179190849,1314.13780101547,0.0124138674352535,0.0121682463313141,0.0109643142338922
5100,37,117020,68394.6187283841,5632.28193617606,9953,0.0481309343375155,0.584469481527808,0.0850538369509485,863.604886507713,1004.27440630161,672.773208929316,0.00732423483733234,0.00858409616173594,0.00572790311793719
800,37,96883,53967.5401582716,4215.69943683603,5200,0.0435133040557789,0.557038284923791,0.0536729870049441,763.913476776002,1203.27934129675,702.686912519591,0.0078815797367183,0.0123830939896912,0.00724397218844479
