"PUMA","STATEFIP","tot_persons_point","essential_point","crowd_essential_point","crowd_point","crowd_essential_point_perc","essential_point_perc","crowd_point_perc","crowd_se","essential_se","crowd_essential_se","crowd_perc_se","essential_perc_se","crowd_essential_perc_se","poc_ind"
2300,29,18656,9098.71144765753,1361.70160176217,2423,0.0729900086707855,0.487709661645451,0.129877787307033,393.68534389789,559.577146345668,293.384721454199,0.021114889771766,0.0299751088436647,0.0156778863406783,1
2100,29,5117,3427.64087519661,190,237,0.0371311315223764,0.669853600781045,0.0463162008989642,110.408106586428,238.214198856237,98.3468352312366,0.0214597081629237,0.0402671568023743,0.0191439121320241,1
2603,29,14672,10369.678994865,1936.80431836528,1982,0.132006837402214,0.706766561809231,0.135087241003272,553.725022010023,616.113978106002,552.033072096808,0.0377675108476136,0.0334049174972174,0.0376146010736099,1
2001,29,7225,4737.72490674885,194,194,0.0268512110726644,0.655740471522333,0.0268512110726644,116.911291157014,401.599102542839,116.911291157014,0.0165212230087287,0.045963722761292,0.0165212230087287,1
400,29,11280,7671.04966864008,766.047180869538,976,0.0679119841196399,0.680057594737596,0.0865248226950355,241.825143440462,409.056920915514,215.902077881295,0.0215414478406972,0.035638134055879,0.0192123228985801,1
100,30,111469,63730.3414580796,3109.23978077948,5131,0.0278933136637045,0.571731525877864,0.0460307350025568,1004.24750435338,1415.17180617434,815.863816123028,0.00900626365547376,0.0126199088053296,0.00732574104719578,0
300,30,137479,80648.0491509164,3854.98799947578,4487,0.0280405589179132,0.586620859556125,0.0326377119414602,822.29502005059,1410.91717321059,837.35139071981,0.00598314700288923,0.0101456168909771,0.00609257142228474,0
500,30,129409,78302.8654187655,1806.54355294274,2668,0.0139599529626436,0.605080523138001,0.0206168040862691,550.981669386559,1585.08619711698,433.965139378047,0.00425685084045817,0.0122894383023218,0.0033524893743128,0
200,30,172246,97421.9648841269,4183.69265987045,5711,0.0242890555360963,0.565597836142069,0.0331560674848763,984.07990021136,1841.68683118992,885.928986923521,0.00570704562261895,0.0104723369246977,0.00514286838389954,0
400,30,119130,72926.0985417383,3242.45141606677,4063,0.0272177572069736,0.612155616064285,0.0341055989255435,799.940247768544,1132.54624421533,694.642234882839,0.00671538600177576,0.00953203821674876,0.00583307629954328,0
600,30,31523,21427.0979208256,6182.53342785915,8360,0.19612769812071,0.679729020741224,0.265203184976049,873.388945430385,809.587130262532,916.444808083243,0.0280242631079607,0.022547058573389,0.0291189050960436,1
700,30,88103,53921.852151085,4218,4312,0.0478757817554453,0.61203196430411,0.0489427147770223,1035.56281798836,1375.88255829619,1032.57997268977,0.0117858421729737,0.0150916892991948,0.0117500092423274,0
400,30,23757,13192.1679234856,2308.87710618956,3778,0.0971872334970559,0.555296035841461,0.159026813149808,524.825780616768,560.383110237743,466.493218031799,0.0221756732106648,0.0229842487467787,0.0196418540923381,1
600,30,117983,74169.4149511924,3688.68246891007,5256,0.0312645251342148,0.628644931483285,0.0445487909275065,940.057684400271,1319.92994667872,788.183456283977,0.00797543231431149,0.0103567547889253,0.00668276424366369,0
200,30,26392,16336.7898418148,1611.84982264619,2694,0.0610734246228473,0.61900537442463,0.102076386783874,581.134708996116,605.916777458221,435.009497103282,0.0220197352421269,0.0215422798170542,0.0164953576276626,1
100,30,17411,10008.6821093682,1896.1758180807,2925,0.108906772619649,0.574848205695719,0.167997243122164,548.396343897368,537.685019802514,442.623482817564,0.0313179252608109,0.030211538575534,0.0252944099421815,1
300,30,12052,7351.12412679787,671.418644558271,1016,0.0557101430931191,0.609950558147848,0.0843013607699967,290.706037089015,507.418063554243,242.40135003411,0.0242366523192732,0.0414423820226765,0.0202014718437284,1
700,30,15301,11140.2090636524,1603.10952434276,1960,0.104771552469953,0.728070653137208,0.128096202862558,508.009596366053,564.890440271087,507.091768715735,0.0334926976449479,0.031790342927473,0.0335387428805202,1
500,30,10608,6775.94376216151,269.483815161768,410,0.0254038287294276,0.638757896131364,0.0386500754147813,167.06361063978,364.115616162541,144.480462287679,0.0157216353387058,0.0332356637197163,0.0136035989832297,1
200,31,138315,92248.397236249,2511.09367602154,3085,0.0181548904747969,0.666944273840502,0.0223041607923942,644.789035266575,995.164849938597,542.492080369166,0.00466778048183046,0.00719303729156665,0.00392613473786608,0
400,31,84864,53956.4681677606,1130.52128617008,1364,0.0133215649294175,0.635799257255851,0.0160727752639517,402.781640594504,929.347333657541,399.024494589558,0.00474585817029152,0.0109514030714328,0.00470254602193311,0
901,31,142754,86936.2273753278,1340,1987,0.00938677725317679,0.608993284778905,0.0139190495537778,814.658087788982,1676.70116445444,728.631422599932,0.00570872846637801,0.0105764405005735,0.00510023714264197,0
702,31,144052,101462.504938959,3403.84994743721,4636,0.0236293140493517,0.704346381438362,0.0321828228695193,1225.87948021002,1383.99833363555,948.035322386857,0.00851041510469504,0.00968267467550504,0.00658163616155194,0
500,31,99627,65196.4994280595,2129.58679832948,2280,0.0213755989674434,0.654405928393503,0.0228853624017586,596.809852465591,1038.80947710758,577.455704728924,0.00598767634805581,0.0100976911522034,0.005792863380602,0
100,31,87378,56317.885121777,2086.30015906691,2419,0.0238767213608335,0.644531634070098,0.0276843141294147,599.309727937066,909.237203204784,582.305685422231,0.00685152338435087,0.0103744637292313,0.00665691554105663,0
802,31,121933,80555.0878047043,2820.26672135551,3099,0.0231296426837321,0.660650421171498,0.0254155970902053,1216.25001541624,1559.0143365376,1201.34191019454,0.00997493140509892,0.0116821408161978,0.00984711445991352,0
600,31,118143,77410.5697694918,1019.90718726616,1801,0.00863281944140707,0.655227730542578,0.015244237915069,424.549997055706,909.295303828741,312.249631193567,0.00359287736568055,0.0078112637490553,0.00264172918163807,0
903,31,48698,29914.2941916675,1752.79147305539,1797,0.0359930895120004,0.614281781421568,0.0369008994209208,876.204827651617,1219.99975077615,877.894290553043,0.018045613369576,0.0219305631127894,0.0180784424275246,0
701,31,92681,61703.899610646,1608.4889750792,1822,0.017355110271568,0.665766441996158,0.0196588297493553,481.727931513214,1026.73337942754,458.446322680068,0.00519773959955277,0.0110363154458614,0.00494650156361003,0
902,31,130918,83413.0879691507,812.428125904313,843,0.00620562585667603,0.637139949962195,0.00643914511373531,354.746176864529,1798.50067802645,352.454705541307,0.00270951246046925,0.0120232069830097,0.00269237556435429,0
801,31,121767,80743.1872914944,3423.42548490063,4526,0.0281145588287519,0.6630958083183,0.0371693480171147,934.332462242429,1589.62814968133,903.62579730867,0.00766243395510859,0.0123879173687942,0.00740468482955011,0
903,31,55242,35270.965381504,4673.1084795222,6348,0.0845933977684045,0.638480963424641,0.11491256652547,1203.07229624823,1271.76542701518,1035.10802777275,0.021726140791068,0.0206092540827059,0.0186899688576999,1
702,31,33108,25810.3690429743,2961.31034366753,3064,0.0894439514216361,0.779581039113637,0.0925456083121904,662.737202818734,670.741403784339,651.950593614446,0.0199669622891488,0.0193797737874633,0.0196339428198784,1
901,31,35855,26078.1131565105,2156.27572058968,2331,0.0601387734092786,0.727321521587242,0.0650118532980059,735.237410636864,1242.52624963121,712.81111132171,0.0205446884354956,0.0246404822519415,0.0199654699692847,1
300,31,22201,17184.7398858401,3749.37131508231,4304,0.168882992436481,0.774052515014641,0.193865141209855,982.239532904271,714.061745284936,933.478573148872,0.0441268879907642,0.0317105692186345,0.0419756227516052,1
904,31,50976,41967.4239497783,10251.2332510833,12171,0.201099208472287,0.823278090665769,0.238759416195857,1382.89956251349,1174.18283846286,1404.88049074235,0.0268724493160985,0.0176454840474293,0.0276506942140321,1
904,31,56519,34258.7479029681,874.049745564961,995,0.0154647064803864,0.606145683804882,0.0176046993046586,349.458008922388,940.910923312093,336.87730080271,0.00613715620635147,0.014371478704586,0.00592989815225329,0
200,31,39728,30570.8051198503,7556.81028878006,10402,0.190213710450565,0.769502746673639,0.261830447039871,1042.75944013948,813.087524163184,947.59183181572,0.0261118417502163,0.0203804469883401,0.0237637483871579,1
300,31,85260,56114.589499742,2036.1845097903,2332,0.0238820608701654,0.658158450618602,0.0273516303072953,610.969311831617,1013.25038566523,576.472038276739,0.00715926889038095,0.0116921024289609,0.00675560331167001,0
400,31,16747,12704.5631157899,1733.48285664829,2830,0.103510052943709,0.758617251793749,0.168985489938496,750.273983288772,600.14407802947,704.324454967594,0.0446138215585438,0.0361921743640016,0.0419737791913109,1
701,31,9059,6594.34406090101,1047.21156438922,1537,0.115599024659369,0.727932891147037,0.169665525996247,442.147882500866,442.045021857666,328.362754439125,0.0486552528191982,0.0462734066366704,0.0361158658319392,1
100,31,18345,12864.8555004942,332.402090322268,677,0.0181194925223368,0.701273126219363,0.0369037884982284,235.394031360186,584.216559809314,158.000692519772,0.0128669104232013,0.0319906036768223,0.00862365066969039,1
600,31,11814,8840.92788550522,419,843,0.0354663958015913,0.748343311791537,0.0713560182833926,293.565239767926,417.749070492979,219.344591909625,0.0249141350110513,0.0342233641669609,0.0186103294503109,1
500,31,12503,8747.98764149777,1354,1553,0.108294009437735,0.69967109025816,0.124210189554507,368.194853304606,542.316464868084,359.454099990527,0.0294666112203311,0.0441912760414831,0.0287678847153273,1
801,31,33947,25064.3103012646,4921.3349783903,5499,0.144971130833072,0.738336533456994,0.161987804518809,996.161206833512,1021.97414050191,990.00715076652,0.0295534164144226,0.0270505234965,0.0294685275450647,1
802,31,19120,15190.6130150181,819,1028,0.0428347280334728,0.794488128400529,0.053765690376569,469.799159215936,817.302750476526,433.325685829954,0.0244233347893806,0.0337529067761159,0.0226151203773216,1
902,31,21255,16919.921149534,535,638,0.0251705481063279,0.796044278971254,0.0300164667137144,241.775205511235,890.26763265161,228.360460675661,0.0114553025948042,0.0267916918588565,0.0108197823799282,1
401,32,66124,42851.1304611907,5257.51574210671,7111,0.0795099471010027,0.648042018952131,0.107540378682475,1223.91386543335,1428.38114782557,1004.84242752636,0.0185940719559665,0.0174805846938672,0.0154587934953158,1
200,32,39243,27143.0076284093,4399.99152857115,5536,0.112121691220629,0.691664949886841,0.141069744922661,757.970217092994,740.914883725379,706.684771777313,0.0192305525226285,0.019645474838134,0.0179335495996899,1
101,32,74325,54101.4900918191,15578.2761794985,19254,0.209596719535802,0.727904340286836,0.259051463168517,1686.84553234729,1393.30172924889,1607.78396802321,0.021888877749767,0.0134881993778901,0.0210914353794138,1
403,32,144454,100279.252448262,13137.466209993,18279,0.0909456727400625,0.694195054815112,0.126538552065017,2026.99892698541,1762.087862453,1617.27619540706,0.0137916383417687,0.0109214946653656,0.0109662181658457,1
408,32,99692,46817.6462161264,1777.26546632942,2625,0.0178275635590561,0.469622900695406,0.026331099787345,618.831479483712,1503.3556437284,521.655614742848,0.0060905680467976,0.0131208493303672,0.00518323575299441,0
408,32,124509,77900.6347429083,9713.56019233992,11579,0.078014924160823,0.625662680954054,0.0929972933683509,1614.98743029164,1986.91394206364,1502.00655251955,0.0128811977156713,0.01323673291103,0.0119952382732522,1
411,32,146377,71899.0122703989,1859.16437909739,3010,0.0127012056477274,0.491190639720714,0.0205633398689685,642.800513378762,1539.4624399255,524.231683677987,0.0043504440252887,0.00939977324738463,0.00357007048163561,0
413,32,87972,54649.262839683,6012.26383225691,8866,0.0683429253882703,0.621212008817385,0.100782067021325,1385.70193403921,2119.67661734765,1048.12397809379,0.0153216693162547,0.0184252604881825,0.0115635017949973,1
409,32,48393,19156.0464917537,1362.29694346124,2221,0.0281507024458339,0.39584333460942,0.0458950674684355,392.49171965788,874.930342123498,304.10305399333,0.00811024593060244,0.0144581672890109,0.00623539277300629,0
407,32,89906,37963.2215045282,912.942104943826,1517,0.0101544068798948,0.422254593737105,0.0168731786532601,467.372816924562,1162.56835166101,277.069097510537,0.00521662637266273,0.01148423016441,0.00308628356707429,0
103,32,57556,44565.6198619838,8323.14385179388,9300,0.144609490787996,0.774300157446379,0.161581763847383,1001.98470547209,1049.32990863945,982.249487921815,0.0171826297821088,0.0149420207550424,0.016956104419624,1
103,32,87734,53182.2484204097,3401.86954484982,4042,0.038774814152436,0.606176036888889,0.0460710784872455,915.043004453889,1107.75049444759,872.018055532115,0.0104227423630417,0.0114011579342424,0.00995390106790686,0
402,32,72907,44045.3444587313,768.42017546424,1345,0.0105397311021471,0.604130528738411,0.018448159984638,444.121154641388,1373.42198545073,343.255774725855,0.00613706723634494,0.0140413390823611,0.00474234760380814,0
405,32,19998,8128.92485917501,826.558445188005,1842,0.0413320554649467,0.406486891647915,0.0921092109210921,311.268212318573,512.665522089638,202.999851176744,0.0152549699090032,0.0211932757005464,0.009985003862988,0
412,32,100589,53592.0074914415,2036.79048229373,2664,0.0202486403313854,0.53278198899921,0.0264840091858951,607.004448089139,1572.80375459841,565.043960210749,0.00600553066565109,0.0127943407305728,0.00563872181856249,0
410,32,102686,71246.1068025789,13426.623570002,17321,0.130754178466413,0.69382493039537,0.16867927468204,1443.5176306509,1840.5019124969,1365.88543895807,0.0140757865496498,0.0129222746941499,0.0134974196915248,1
404,32,101397,70731.4905117808,20238.1124653856,26436,0.199592813055471,0.697569854253882,0.260717772715169,1778.70462696874,1631.88338803184,1554.67601555375,0.0167099231683361,0.0118920839771483,0.01458139325095,1
410,32,46126,22467.0754738436,1888.49072836964,2589,0.0409420007884846,0.487080507172605,0.0561288644148636,693.004761888401,998.240765355534,612.27915287063,0.0148007063075262,0.0166081891340394,0.0131612865241635,0
102,32,85830,45742.3547515712,2094.62464049651,2594,0.0244043416112841,0.532941334633243,0.0302225329138996,507.512068822013,1299.88984327562,471.950894835016,0.0058588764672078,0.013311702053427,0.00546313085201981,0
404,32,48482,23269.0648226286,2502.05518281283,3635,0.0516079201108212,0.479952659185442,0.0749762798564416,657.648994525195,842.229751641252,565.939969531529,0.0135568489591481,0.0168329210894034,0.0117623274954249,0
411,32,75997,46362.4972725406,3676.46674413082,5478,0.0483764720203537,0.610056940044221,0.0720817927023435,849.763761288983,1522.4481935292,654.858790645621,0.0110262824518119,0.0152646291279182,0.00851213447511687,1
412,32,69036,44361.4388872971,6717.63573636755,8267,0.0973062711681955,0.642584142871792,0.119749116403036,1416.05268263578,1734.25083030864,1413.4135756574,0.020513932828474,0.0190740144603314,0.0204712860693366,1
405,32,103087,68883.0713222066,18606.3154793731,25295,0.180491385716658,0.668203278029302,0.245375265552397,1601.42171210459,1641.89705461061,1468.15993690692,0.0152613963258946,0.0127037973491333,0.0142358696562385,1
406,32,95212,65018.4966818952,14460.7974563644,19520,0.15187998840865,0.682881324642851,0.205016174431794,1772.01645026224,2054.28422667119,1563.77247407324,0.0180050711566786,0.0150140661857059,0.0157000351440177,1
401,32,81826,46299.569146498,1306.58295820889,2575,0.0159678214529476,0.565829554744188,0.0314692151638843,695.889861975298,1467.85541931566,339.308293334154,0.00838914103523994,0.016151657707418,0.0040979232935524,0
409,32,106382,71418.1274460345,17388.430490409,21070,0.163452750375148,0.671336574289208,0.198059822150364,1575.10339343168,1855.47616972774,1547.99216724189,0.0139143358310294,0.0123378687018241,0.0140264581542063,1
300,32,119167,64106.7697318057,3249.3955622733,5290,0.02726757879508,0.537957402064378,0.0443914842196246,930.407276411787,1389.43297534162,783.778415525425,0.00780331708551973,0.0116229457571189,0.00657422669049959,0
200,32,117504,61596.9420857464,4146.26791648209,5399,0.0352861852914121,0.524211448850646,0.0459473720043573,785.925632614181,1103.77686816727,700.035346989333,0.00666562432126127,0.00942992306217691,0.0059402219127212,0
101,32,108793,57693.9281352606,4321.44661640574,5505,0.0397217340858855,0.530309193930314,0.0506006820291747,825.392028069087,1342.8009805722,755.010604782241,0.00751423762434643,0.0106229892314105,0.00688057080145742,0
406,32,45779,22560.2948024063,1830.58943154581,2702,0.0399875364587652,0.492808816322032,0.0590226959959807,593.65048639751,1287.51810299563,498.508250602235,0.0131564819024541,0.0210931907183427,0.0109428895794643,0
403,32,48821,29052.8569092804,1720.96168861064,2286,0.0352504391268232,0.595089344939276,0.0468241125745069,621.312964616062,1122.37583409927,561.731715396898,0.0127400208355507,0.015030945564443,0.0114013738600549,0
407,32,56068,31515.2290471785,2514,3300,0.0448384105015339,0.562089410130171,0.0588571020903189,767.544461252897,1167.07665627413,661.851229507055,0.0135918860241731,0.0164631521750439,0.0117718393477264,1
102,32,30255,23164.4413492865,4620.60823871442,4933,0.152722136463871,0.765640104091439,0.16304743017683,863.733813162365,1035.58883069244,851.853718407005,0.0277992524942647,0.0206250512185888,0.0273815721654502,1
413,32,72793,40738.7357346125,2639.42154162935,3084,0.0362592768759269,0.559651831008647,0.0423667110848571,861.43075751914,1489.05105695268,845.668256550332,0.0119162900079328,0.0165208563156104,0.0117413939546639,0
402,32,64139,42691.9502878344,2476.21592813796,2992,0.0386070242463705,0.665616088305623,0.0466486848875099,636.446344949832,1590.58750601968,591.184341688319,0.00979681366246876,0.0186557082055152,0.00916586491644894,1
300,32,45990,29286.9326713245,4347.14298033271,5879,0.0945236568891653,0.636810886525864,0.127832137421179,870.728976203273,853.574564754462,791.730934414718,0.0189640768705446,0.0186332039265517,0.0173096688277508,1
1000,33,179711,114074.380079543,1881.37620485125,2814,0.0104688984249781,0.634765707605784,0.0156584738830678,556.723764536776,1643.95068961556,423.467223322611,0.00309541273246844,0.00880040054594401,0.00235524987272807,0
500,33,108353,69602.4766165577,1232.94941701738,2036,0.0113790058144895,0.642367785078011,0.0187904349671906,561.167265616946,1290.29529972615,349.476544106359,0.00518280375334516,0.011749776455342,0.00322869885518909,0
600,33,100616,66972.8414530771,1384.51674896005,1541,0.013760403404628,0.665628145156606,0.0153156555617397,471.855698280735,1283.18917581531,456.423576040639,0.00469275181178312,0.0123043605584332,0.00454005931874998,0
800,33,83778,52626.9459249147,3176.16937711586,4530,0.0379117355047371,0.628171428357262,0.0540714746114732,918.854068935868,1011.67386840915,768.116612219127,0.0109691148320069,0.0126529409485596,0.00919742923925106,0
400,33,100409,64171.0704013609,1424.28278704388,1685,0.0141848119894022,0.639096798109342,0.0167813642203388,361.033031729785,1214.02023647311,353.04756679009,0.00361354007371223,0.0118764075946247,0.00353136488210077,0
700,33,144347,99870.3594342223,2445.46185813387,3324,0.0169415495863016,0.691876931520726,0.0230278426292199,643.072352072455,1388.84799932333,533.536823371944,0.00445181203305133,0.00964360227248916,0.00369586875706794,0
300,33,133236,86301.4574535672,2907.62041980046,3682,0.0218230839998233,0.647733776558642,0.0276351736767841,866.254639237216,1371.54260046698,781.115383224913,0.00651240571885137,0.00977207639312066,0.00586078389705188,0
900,33,108025,72947.430858601,1965.14883395406,2440,0.0181916115154276,0.675282859140024,0.0225873640361028,655.010381597116,1292.21427914324,590.998518564241,0.00605686207430233,0.0108000119732253,0.00545933987415901,0
200,33,116610,72137.8386460584,2215.35387880413,3167,0.0189979751205225,0.618624806157777,0.0271589057542235,674.449664541395,1062.72626623424,610.445853794098,0.00577629221134269,0.00937158751376047,0.00522861498518881,0
100,33,105326,63460.4374412538,2617,3098,0.0248466665400756,0.602514454562538,0.0294134401762148,610.787319776696,1154.11604052563,587.397480416796,0.00578872918961126,0.010480800790468,0.00556837633787279,0
300,33,11724,9012.3003196355,916,916,0.0781303309450699,0.768705247324761,0.0781303309450699,349.12698262953,471.469795110089,349.12698262953,0.029484010979848,0.0355155113485299,0.029484010979848,1
200,33,5555,3403.32468435994,772,825,0.138973897389739,0.612659709155706,0.148514851485149,212.116123856721,304.297140974269,203.011822315844,0.0381774775000473,0.0498749098545616,0.0368605618979746,1
900,33,26016,20387.0794559209,2630.49869745272,2940,0.101110804791387,0.78363620294899,0.113007380073801,657.228765347348,824.119272281219,654.783765839397,0.0248727835317384,0.0229961790483682,0.0249135280801377,1
800,33,25029,19072.7981008723,3702.46168263287,4312,0.14792687213364,0.762027971587851,0.172280155020177,794.719258606459,661.086450589342,765.788108997602,0.0324795569786891,0.0214391024309075,0.0312100436149399,1
400,33,7984,5201.75371447329,338,351,0.0423346693386774,0.651522258826814,0.0439629258517034,164.769384292107,392.103736367331,164.225302557188,0.020476149589732,0.0431691419334715,0.0204309569708424,1
100,33,7403,4552.41608443552,154.364712909571,513,0.0208516429703594,0.61494206192564,0.0692962312575983,214.660895367554,313.040948720286,105.464842979345,0.0291485313805866,0.0373243367349233,0.0142616516608195,1
1000,33,14874,10480.9914917173,953.559816090187,997,0.0641091714461602,0.704651841583791,0.0670297162834476,304.514777966522,571.026841334458,310.01201162025,0.0206395162132394,0.0316380299295585,0.0210033524541302,1
700,33,9237,6333.2560018234,957.681837946226,959,0.103678882531799,0.685639926580426,0.103821587095377,349.409859620475,553.387350125932,349.379079503113,0.0375672809081095,0.0408817177292689,0.0375644718671285,1
500,33,5758,3801.53859850608,0,15,0,0.660218582581813,0.00260507120527961,17.3608755539575,211.874200349425,0,0.00301918064672815,0.0380705953676659,0,1
600,33,7033,5012.27711434955,94.1019959618274,104,0.0133800648317684,0.712679811509961,0.0147874306839187,76.5032679040575,519.730238875362,70.7095279213171,0.0108407199288179,0.0418851481751167,0.0100213283379193,1
100,35,113575,60840.0450898744,21302.2507551096,34087,0.187561089633366,0.535681664889935,0.300127668941228,1547.93163608733,1690.86288422467,1389.44260216619,0.0136212320923252,0.0145295945325436,0.0122389591873712,1
805,35,76957,48324.1751332964,3154.18046453688,4758,0.0409862710934273,0.6279373563587,0.0618267344101251,1087.49993103448,1695.02946460884,886.577649502694,0.0144128215997713,0.0159458599763833,0.0116237809084097,1
500,35,83427,53712.1844846543,5718.99054558887,7869,0.0685508354080678,0.64382255726149,0.0943219820921284,967.768696538589,1022.6166149822,905.086337883951,0.0116404033461703,0.0120607128356236,0.0108634378807579,1
200,35,47629,25902.793386164,707.867717033316,1245,0.0148621158754817,0.543844997504965,0.0261395368368011,381.28899800545,929.391898866548,231.062858628383,0.00798808705874773,0.0191552006011847,0.00484755243532123,0
900,35,56464,31718.3441406243,3032.58167952366,4278,0.0537082332021051,0.561744547687452,0.0757650892604137,775.588679649207,953.583884527789,722.747104330382,0.0137849597283693,0.0168132510052081,0.0128247565070877,1
1001,35,79866,48061.1503516831,7960.75248462991,13049,0.0996763639675194,0.601772348079071,0.163386171837828,1299.18272386913,1700.74741811501,980.802389737979,0.0159531016530807,0.0188079402809815,0.0122492536251794,1
805,35,47811,26528.5824379989,536.422461606909,1057,0.0112196453035266,0.554863576122627,0.0221078831231307,366.681605756275,1145.96737992394,260.280568135295,0.00767600864714672,0.0198564025921418,0.00543600653421047,0
300,35,86031,44108.7124029017,3385.71744329951,5437,0.0393546215120075,0.512707191627456,0.0631981495042485,816.281507814553,1415.41488322869,772.829072065221,0.00952696327968933,0.0161155125847312,0.00898838860573346,1
806,35,101941,69307.0265508894,6825.75097398642,8537,0.0669578577214901,0.679873912860276,0.0837445188883766,1456.72535160201,2244.27822070465,1314.19201863551,0.0143392668110099,0.0187792507974717,0.0129237578913119,1
900,35,44844,21211.1001359844,2011.50079533453,2795,0.0448555167990039,0.472997505485337,0.0623271786638123,649.046762567999,798.784445002673,568.759736267801,0.0144914384244246,0.0174314552981159,0.0127042183595868,0
803,35,65604,41079.1093011529,6910.91018174477,10030,0.105342817232863,0.626167753508214,0.152887019084202,1206.19799369755,1457.56619754908,1134.25367107759,0.0184910065579108,0.0187336719368915,0.0174004356123472,1
1200,35,72962,45314.016892548,6401.8690891304,10106,0.087742511021222,0.621063250631123,0.138510457498424,1346.23562202164,1432.32506414786,1066.9765089923,0.0184378989642878,0.0193884473648528,0.014614625453521,1
1100,35,76343,44962.7194625349,8137.59282048443,10405,0.106592520866149,0.588956675301402,0.136292783883264,1283.2216877843,1468.19856374677,1200.08655929075,0.0167965782519952,0.0186802448759482,0.0156903468904508,1
802,35,53171,27332.7663240697,1006,1222,0.0189200880179045,0.514054020501208,0.0229824528408343,563.029262116988,872.02011582717,557.675129443657,0.0106054543736267,0.0135700027311872,0.0104975185740505,0
803,35,37238,18639.3747116165,595,931,0.015978301734787,0.5005471483865,0.0250013427144315,323.155535307691,828.780861026512,268.218381174744,0.0085703970699935,0.0180839641004035,0.00712253086029554,0
1002,35,35006,15627.7488033342,239.074346036728,373,0.00682952482536502,0.446430577710513,0.0106553162315032,228.64087561064,877.938595991232,193.058657708415,0.00650296141395904,0.0235733567757272,0.00549664757116706,0
500,35,62551,25832.624021119,426.863919815999,721,0.00682425412568943,0.412984988587217,0.011526594299052,239.541541282509,699.454233321701,172.513131366238,0.00383065063097039,0.0112141943373532,0.00275935280633219,0
1200,35,51332,30263.3427229126,1972.7809734127,3070,0.0384317964118425,0.589560950730785,0.0598067482272267,702.320973629579,899.679809821737,484.329602929917,0.0136931786511802,0.0175038220970645,0.009442298149002,0
801,35,58073,27550.5347641181,187,587,0.00322008506534879,0.474412115167429,0.0101079675580735,266.416215722692,977.735229681555,174.779146353334,0.00460748597012292,0.0136535900999952,0.00300824431826641,0
400,35,49741,29832.0845576855,3121.94886245671,5026,0.0627640952625945,0.599748387802527,0.101043404837056,1000.0367993229,916.384206275185,781.574043634184,0.0201001621600884,0.0187966366384901,0.0157298932285676,1
300,35,34082,16531.3595355432,364.633850432039,903,0.0106987222120779,0.485046638564144,0.0264949240068071,284.163421291341,630.944201493943,124.178180008451,0.00836643836869853,0.0171608607239887,0.00365303045714839,0
804,35,35321,15706.7637416564,289,470,0.00818210129951021,0.444686269971304,0.013306531525155,157.041714203583,708.193531900429,124.15554760058,0.00438620871252417,0.0181225017567281,0.00350347873769798,0
1001,35,22572,10888.2811445588,623.657188997051,1051,0.0276296823053806,0.482379990455376,0.046562112351586,374.331938258012,617.894255187323,321.693257408858,0.0162547225821421,0.0233813465619524,0.0141409405954262,0
600,35,78289,50402.0364795033,6737.00788406886,9711,0.0860530583360224,0.643794613285434,0.124040414362171,1159.89247346467,1134.45973614183,908.535715033445,0.014844151547236,0.0144097609699174,0.0116195923311466,1
1100,35,68538,33746.130541126,1628.34350092873,2068,0.0237582582060861,0.492371101303307,0.0301730426916455,550.320406672331,1018.07201932285,519.191015896599,0.00803560207921275,0.0149239901506551,0.00757940105676919,0
400,35,47159,24769.4855049141,1098.7365154035,2134,0.0232985541551666,0.525233476216927,0.0452511715685235,465.998927037391,755.858012418538,340.249958424111,0.00995949434750626,0.0158805636998516,0.00724751429270526,0
804,35,64092,38445.5878356797,4196.93385474206,5104,0.065482959725739,0.599850025520809,0.0796355239343444,1026.04361505737,1361.60003987949,959.195643266714,0.0158684888032237,0.0153849186335909,0.0147397294617674,1
1002,35,72380,45567.0101124337,2890.17661651605,4207,0.0399305970781439,0.629552502244179,0.0581237911025145,897.325860543426,1924.12560076873,775.372666828624,0.0123558500697664,0.0236123820795711,0.0106686145637158,1
700,35,40957,19593.8291878042,949.596903048354,1641,0.0231852162767867,0.478400009468568,0.0400664111140953,398.807723094726,887.545095153813,329.008322376976,0.00966201083203364,0.0202425926644294,0.00802334449295112,0
802,35,47035,29641.3237863074,2527.00844659054,4103,0.0537261283425224,0.630197167775218,0.0872329116615286,913.291410230054,1206.07091953461,787.261577701208,0.0192759403757066,0.020999051159174,0.016644491362938,1
200,35,49786,33097.9849467918,6214.3267921037,8804,0.124820768732248,0.664805064612376,0.176836861768369,1222.77571532968,1287.1249682933,963.54905869442,0.0241562213906524,0.0234175802176058,0.0190661060290149,1
700,35,59035,36290.851192566,4129.51756453923,6078,0.0699503271709872,0.614734499747032,0.102955873634285,1012.23702757803,1068.52894430654,908.555717531095,0.0170958033434444,0.0173798636422135,0.0154431023892783,1
600,35,61500,33228.089333775,2372.02422383805,3074,0.0385694995746024,0.540294135508536,0.0499837398373984,715.318635294789,806.339064010576,662.607848135446,0.0116138012098152,0.0130213792719488,0.0107647820912227,0
806,35,13453,7331.70860897104,464,464,0.0344904482271612,0.544986888349888,0.0344904482271612,247.328122137374,600.425693707561,247.328122137374,0.0184065505925147,0.0379620021616726,0.0184065505925147,0
